doc_id,doc_type,file_name,_page,_table_idx,_row,table_uid,section_number_near,section_title_near,caption_near,table_order_in_page,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,15,2,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p015::t02,4.2,Condiciones del Sitio,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,15,2,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p015::t02,4.2,Condiciones del Sitio,,6,,Parámetros,,,Valor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,16,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p016::t01,5.6,Suministro de Energía,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,16,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p016::t01,5.6,Suministro de Energía,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,16,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p016::t01,5.6,Suministro de Energía,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 10 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,16,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p016::t01,5.6,Suministro de Energía,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,17,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p017::t01,5.7,Área Disponible,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,17,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p017::t01,5.7,Área Disponible,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,17,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p017::t01,5.7,Área Disponible,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 11 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,17,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p017::t01,5.7,Área Disponible,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,17,2,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p017::t02,5.7,Área Disponible,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,17,2,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p017::t02,5.7,Área Disponible,,6,Equipos,Voltajes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,18,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p018::t01,6.2,Servicios y Misceláneos,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,18,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p018::t01,6.2,Servicios y Misceláneos,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,18,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p018::t01,6.2,Servicios y Misceláneos,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 12 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,18,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p018::t01,6.2,Servicios y Misceláneos,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,19,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p019::t01,6.3,Exclusiones,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,19,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p019::t01,6.3,Exclusiones,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,19,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p019::t01,6.3,Exclusiones,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 13 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,19,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p019::t01,6.3,Exclusiones,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,20,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p020::t01,6.4.3,Instrumentación y Control,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,20,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p020::t01,6.4.3,Instrumentación y Control,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,20,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p020::t01,6.4.3,Instrumentación y Control,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 14 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,20,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p020::t01,6.4.3,Instrumentación y Control,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,21,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p021::t01,6.4.4,Civiles,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,21,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p021::t01,6.4.4,Civiles,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,21,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p021::t01,6.4.4,Civiles,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 15 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,21,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p021::t01,6.4.4,Civiles,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,22,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p022::t01,7.1,General,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,22,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p022::t01,7.1,General,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,22,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p022::t01,7.1,General,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 16 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,22,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p022::t01,7.1,General,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,23,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p023::t01,7.2,Procesos,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,23,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p023::t01,7.2,Procesos,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,23,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p023::t01,7.2,Procesos,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 17 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,23,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p023::t01,7.2,Procesos,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,24,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p024::t01,7.2.1,Conexiones a Procesos,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,24,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p024::t01,7.2.1,Conexiones a Procesos,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,24,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p024::t01,7.2.1,Conexiones a Procesos,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 18 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,24,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p024::t01,7.2.1,Conexiones a Procesos,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,24,2,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p024::t02,7.2.1,Conexiones a Procesos,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,24,2,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p024::t02,7.2.1,Conexiones a Procesos,,6,,CONEXIÓN,,,DIÁMETRO DE CONEXIÓN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,25,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p025::t01,7.3.1,Bombas de dosificación,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,25,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p025::t01,7.3.1,Bombas de dosificación,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,25,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p025::t01,7.3.1,Bombas de dosificación,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 19 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,25,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p025::t01,7.3.1,Bombas de dosificación,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,25,2,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p025::t02,7.3.1,Bombas de dosificación,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,25,2,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p025::t02,7.3.1,Bombas de dosificación,,6,,Paquete de inyección de,,Unidad,P-5540,P-5541,P-5542,P-5543,P-5544,P-5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,25,2,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p025::t02,7.3.1,Bombas de dosificación,,7,,inhibidor de corrosión,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,26,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p026::t01,7.3.3,Boquilla de inyección (Quill),,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,26,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p026::t01,7.3.3,Boquilla de inyección (Quill),,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,26,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p026::t01,7.3.3,Boquilla de inyección (Quill),,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 20 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,26,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p026::t01,7.3.3,Boquilla de inyección (Quill),,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,26,2,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p026::t02,7.3.3,Boquilla de inyección (Quill),,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,26,2,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p026::t02,7.3.3,Boquilla de inyección (Quill),,6,,Paquete de inyección de,,Unidad,P-5540,P-5541,P-5542,P-5543,P-5544,P-5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,26,2,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p026::t02,7.3.3,Boquilla de inyección (Quill),,7,,inhibidor de corrosión,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,28,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p028::t01,7.6,Electricidad,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,28,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p028::t01,7.6,Electricidad,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,28,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p028::t01,7.6,Electricidad,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 22 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,28,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p028::t01,7.6,Electricidad,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,29,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p029::t01,7.6.2,Interruptores,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,29,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p029::t01,7.6.2,Interruptores,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,29,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p029::t01,7.6.2,Interruptores,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 23 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,29,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p029::t01,7.6.2,Interruptores,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,30,1,1,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p030::t01,7.6.6,Lámparas de Señalización,,1,"PROJECT
Ingeniería Detalle Acondicionamiento Estratégico
Cupiagua",,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,30,1,2,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p030::t01,7.6.6,Lámparas de Señalización,,2,CLIENT,"DOCUMENT NUMBER
FFM/F-S-ME-015",,"DATE
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,30,1,3,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p030::t01,7.6.6,Lámparas de Señalización,,3,,"DOCUMENT TITLE
Especificación Técnica Paquete de Inyección de Químicos",,Page 24 / 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFSME015.1 (ET Paquete de Inyección de Químicos),ET,FFMFSME015.1 (ET Paquete de Inyección de Químicos).pdf,30,1,4,FFMFSME015.1 (ET Paquete de Inyección de Químicos)::p030::t01,7.6.6,Lámparas de Señalización,,4,,,,Rev. 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
